feedback_id,order_id,review_date,product_review,review_score
FB-03538,ORD-00607,2024-09-17,Amazing product! Will buy again.,5
FB-03539,ORD-06640,2025-02-05,"Product works well, good value for money.",3
FB-03540,ORD-09700,2024-07-04,"Great product, very happy with the purchase!",5
FB-03541,ORD-09641,2025-01-10,"Great product, very happy with the purchase!",5
FB-03542,ORD-01437,2025-05-02,Good quality for the price.,4
FB-03543,ORD-08385,2024-11-17,"Very good product, exceeded expectations.",5
FB-03544,ORD-06490,2024-05-05,"Worst purchase ever, complete waste of money.",1
FB-03545,ORD-07398,2024-03-12,"Great product, very happy with the purchase!",5
FB-03546,ORD-01797,2025-03-28,"Excellent build quality, highly recommend.",5
FB-03547,ORD-03013,2025-04-02,"Worst purchase ever, complete waste of money.",1
FB-03548,ORD-09296,2025-07-06,"Product works well, good value for money.",3
FB-03549,ORD-00510,2024-04-10,Amazing product! Will buy again.,5
FB-03550,ORD-06821,2026-03-23,Good quality for the price.,4
FB-03551,ORD-02727,2025-04-25,"Great product, very happy with the purchase!",5
FB-03552,ORD-01186,2025-01-31,"Excellent build quality, highly recommend.",5
FB-03553,ORD-04856,2024-07-19,"Not satisfied, product did not match description.",2
FB-03554,ORD-02568,2025-07-08,"Okay product, nothing special.",2
FB-03555,ORD-08899,2024-03-05,"Poor quality, returned the item.",1
FB-03556,ORD-07029,2024-09-24,Decent product but packaging could be better.,3
FB-03557,ORD-00838,2025-07-20,"Excellent build quality, highly recommend.",5
FB-03558,ORD-00277,2024-05-12,Fast delivery and good product.,4
FB-03559,ORD-04221,2026-05-18,Satisfied with the purchase overall.,4
FB-03560,ORD-09619,2026-04-21,Decent product but packaging could be better.,3
FB-03561,ORD-02442,2025-05-21,"Delivered on time, product as described.",5
FB-03562,ORD-04918,2024-11-25,"Quality is average, expected better.",3
FB-03563,ORD-07272,2025-11-11,Good quality for the price.,4
FB-03564,ORD-02747,2025-10-15,"Excellent build quality, highly recommend.",5
FB-03565,ORD-03307,2025-10-08,"Poor quality, returned the item.",1
FB-03566,ORD-02076,2025-04-12,"Quality is average, expected better.",3
FB-03567,ORD-05799,2025-11-22,Good quality for the price.,4
FB-03568,ORD-06723,2025-10-01,"Excellent build quality, highly recommend.",5
FB-03569,ORD-06649,2025-12-30,"Excellent build quality, highly recommend.",5
FB-03570,ORD-08983,2026-02-17,"Delivered on time, product as described.",5
FB-03571,ORD-02672,2025-11-15,Good quality for the price.,4
FB-03572,ORD-00977,2025-02-27,Satisfied with the purchase overall.,4
FB-03573,ORD-03043,2024-06-29,"Excellent build quality, highly recommend.",5
FB-03574,ORD-03849,2025-10-27,"Product works well, good value for money.",3
FB-03575,ORD-07161,2024-12-22,"Quality is average, expected better.",3
FB-03576,ORD-08987,2025-07-27,"Worst purchase ever, complete waste of money.",1
FB-03577,ORD-05745,2024-02-18,"Product works well, good value for money.",3
FB-03578,ORD-09892,2024-03-30,Amazing product! Will buy again.,5
FB-03579,ORD-01863,2024-07-16,"Okay product, nothing special.",2
FB-03580,ORD-04450,2025-08-21,Decent product but packaging could be better.,3
FB-03581,ORD-03961,2024-07-21,Good quality for the price.,4
FB-03582,ORD-05725,2024-05-13,"Delivered on time, product as described.",5
FB-03583,ORD-05509,2026-02-04,"Quality is average, expected better.",3
FB-03584,ORD-09486,2026-04-22,"Excellent build quality, highly recommend.",5
FB-03585,ORD-07503,2024-09-20,Good quality for the price.,4
FB-03586,ORD-05817,2025-02-03,Good quality for the price.,4
FB-03587,ORD-00650,2025-03-21,"Excellent build quality, highly recommend.",5
FB-03588,ORD-04983,2025-07-26,Good quality for the price.,4
FB-03589,ORD-07026,2025-07-01,"Okay product, nothing special.",2
FB-03590,ORD-05717,2025-09-17,"Great product, very happy with the purchase!",5
FB-03591,ORD-06895,2025-06-19,"Delivered on time, product as described.",5
FB-03592,ORD-09725,2025-09-19,"Okay product, nothing special.",2
FB-03593,ORD-07667,2025-01-09,Amazing product! Will buy again.,5
FB-03594,ORD-01768,2026-04-16,"Okay product, nothing special.",2
FB-03595,ORD-00708,2026-05-13,Fast delivery and good product.,4
FB-03596,ORD-00456,2024-04-30,Decent product but packaging could be better.,3
FB-03597,ORD-05103,2024-05-25,"Great product, very happy with the purchase!",5
FB-03598,ORD-08618,2026-01-23,Amazing product! Will buy again.,5
FB-03599,ORD-08624,2024-01-27,"Excellent build quality, highly recommend.",5
FB-03600,ORD-08653,2024-11-09,"Great product, very happy with the purchase!",5
FB-03601,ORD-03890,2025-12-10,"Poor quality, returned the item.",1
FB-03602,ORD-04946,2024-09-12,"Great product, very happy with the purchase!",5
FB-03603,ORD-00955,2026-01-18,"Delivered on time, product as described.",5
FB-03604,ORD-04453,2025-09-29,"Quality is average, expected better.",3
FB-03605,ORD-06030,2025-04-13,"Delivered on time, product as described.",5
FB-03606,ORD-09657,2024-07-30,"Great product, very happy with the purchase!",5
FB-03607,ORD-09633,2024-03-21,"Quality is average, expected better.",3
FB-03608,ORD-08113,2025-07-12,"Excellent build quality, highly recommend.",5
FB-03609,ORD-06559,2025-12-21,"Okay product, nothing special.",2
FB-03610,ORD-00273,2026-02-03,"Great product, very happy with the purchase!",5
FB-03611,ORD-04791,2024-09-01,"Excellent build quality, highly recommend.",5
FB-03612,ORD-07286,2026-05-18,Fast delivery and good product.,4
FB-03613,ORD-07592,2025-12-26,"Great product, very happy with the purchase!",5
FB-03614,ORD-06091,2024-09-22,Fast delivery and good product.,4
FB-03615,ORD-04592,2025-09-06,Amazing product! Will buy again.,5
FB-03616,ORD-06654,2024-07-01,Good quality for the price.,4
FB-03617,ORD-01843,2025-04-25,"Product works well, good value for money.",3
FB-03618,ORD-02785,2024-03-23,"Great product, very happy with the purchase!",5
FB-03619,ORD-00912,2025-11-27,"Okay product, nothing special.",2
FB-03620,ORD-06394,2025-01-16,"Very good product, exceeded expectations.",5
FB-03621,ORD-04468,2025-06-12,"Excellent build quality, highly recommend.",5
FB-03622,ORD-00060,2026-03-16,"Very good product, exceeded expectations.",5
FB-03623,ORD-08748,2025-12-04,"Delivered on time, product as described.",5
FB-03624,ORD-08777,2026-05-19,"Product works well, good value for money.",3
FB-03625,ORD-03933,2025-06-02,"Delivered on time, product as described.",5
FB-03626,ORD-01099,2024-12-29,"Great product, very happy with the purchase!",5
FB-03627,ORD-09761,2026-04-17,"Excellent build quality, highly recommend.",5
FB-03628,ORD-07336,2024-07-14,Decent product but packaging could be better.,3
FB-03629,ORD-03636,2024-12-31,Good quality for the price.,4
FB-03630,ORD-06940,2024-02-14,Satisfied with the purchase overall.,4
FB-03631,ORD-09015,2026-01-25,"Okay product, nothing special.",2
FB-03632,ORD-00649,2025-08-30,Amazing product! Will buy again.,5
FB-03633,ORD-03979,2024-07-27,Decent product but packaging could be better.,3
FB-03634,ORD-03705,2024-08-07,Decent product but packaging could be better.,3
FB-03635,ORD-04902,2025-08-16,Fast delivery and good product.,4
FB-03636,ORD-00171,2025-10-21,"Product works well, good value for money.",3
FB-03637,ORD-04830,2025-05-20,Decent product but packaging could be better.,3
FB-03638,ORD-04906,2026-01-13,"Delivered on time, product as described.",5
FB-03639,ORD-08921,2025-12-24,"Okay product, nothing special.",2
FB-03640,ORD-08774,2024-05-18,Satisfied with the purchase overall.,4
FB-03641,ORD-04014,2026-01-22,"Excellent build quality, highly recommend.",5
FB-03642,ORD-05341,2026-01-05,Fast delivery and good product.,4
FB-03643,ORD-00139,2024-03-11,"Quality is average, expected better.",3
FB-03644,ORD-04012,2024-11-23,Fast delivery and good product.,4
FB-03645,ORD-00587,2025-11-06,"Excellent build quality, highly recommend.",5
FB-03646,ORD-08867,2024-04-23,"Very good product, exceeded expectations.",5
FB-03647,ORD-01548,2024-03-26,Fast delivery and good product.,4
FB-03648,ORD-04079,2026-02-25,"Quality is average, expected better.",3
FB-03649,ORD-00744,2025-10-03,"Very good product, exceeded expectations.",5
FB-03650,ORD-07179,2025-06-07,Decent product but packaging could be better.,3
FB-03651,ORD-00574,2025-07-19,Satisfied with the purchase overall.,4
FB-03652,ORD-05645,2024-12-11,"Product works well, good value for money.",3
FB-03653,ORD-04111,2024-03-30,"Poor quality, returned the item.",1
FB-03654,ORD-06244,2025-01-31,"Not satisfied, product did not match description.",2
FB-03655,ORD-05879,2026-01-16,"Okay product, nothing special.",2
FB-03656,ORD-00394,2025-01-08,Satisfied with the purchase overall.,4
FB-03657,ORD-09697,2025-09-14,"Product works well, good value for money.",3
FB-03658,ORD-07439,2026-03-29,Decent product but packaging could be better.,3
FB-03659,ORD-05841,2026-01-12,"Poor quality, returned the item.",1
FB-03660,ORD-06072,2024-02-12,"Not satisfied, product did not match description.",2
FB-03661,ORD-09018,2026-04-21,"Worst purchase ever, complete waste of money.",1
FB-03662,ORD-07256,2024-06-25,"Very good product, exceeded expectations.",5
FB-03663,ORD-00575,2025-04-01,"Product works well, good value for money.",3
FB-03664,ORD-03976,2025-05-19,"Great product, very happy with the purchase!",5
FB-03665,ORD-07637,2024-08-22,"Product works well, good value for money.",3
FB-03666,ORD-08075,2024-11-26,"Quality is average, expected better.",3
FB-03667,ORD-04544,2025-11-16,"Great product, very happy with the purchase!",5
FB-03668,ORD-01102,2024-07-04,Good quality for the price.,4
FB-03669,ORD-07831,2024-03-05,Fast delivery and good product.,4
FB-03670,ORD-03476,2025-08-07,Decent product but packaging could be better.,3
FB-03671,ORD-00827,2025-07-04,"Okay product, nothing special.",2
FB-03672,ORD-01887,2024-04-15,"Excellent build quality, highly recommend.",5
FB-03673,ORD-07016,2026-01-03,"Very good product, exceeded expectations.",5
FB-03674,ORD-05808,2025-08-06,"Quality is average, expected better.",3
FB-03675,ORD-09336,2024-02-03,"Not satisfied, product did not match description.",2
FB-03676,ORD-01249,2026-04-10,"Product works well, good value for money.",3
FB-03677,ORD-00493,2026-05-18,Satisfied with the purchase overall.,4
FB-03678,ORD-04275,2024-05-05,"Not satisfied, product did not match description.",2
FB-03679,ORD-02902,2024-03-08,Good quality for the price.,4
FB-03680,ORD-01846,2025-06-19,Satisfied with the purchase overall.,4
FB-03681,ORD-02781,2025-05-17,"Worst purchase ever, complete waste of money.",1
FB-03682,ORD-08970,2024-03-07,Fast delivery and good product.,4
FB-03683,ORD-08986,2024-10-06,"Okay product, nothing special.",2
FB-03684,ORD-08345,2024-06-08,Amazing product! Will buy again.,5
FB-03685,ORD-09103,2025-07-05,"Poor quality, returned the item.",1
FB-03686,ORD-08649,2026-01-10,"Okay product, nothing special.",2
FB-03687,ORD-03732,2025-10-13,"Poor quality, returned the item.",1
FB-03688,ORD-04249,2024-12-13,"Great product, very happy with the purchase!",5
FB-03689,ORD-03489,2024-07-29,"Product works well, good value for money.",3
FB-03690,ORD-02395,2025-03-16,"Great product, very happy with the purchase!",5
FB-03691,ORD-00954,2026-01-01,Good quality for the price.,4
FB-03692,ORD-00879,2024-08-06,"Quality is average, expected better.",3
FB-03693,ORD-08746,2025-03-01,"Okay product, nothing special.",2
FB-03694,ORD-01619,2025-03-23,"Great product, very happy with the purchase!",5
FB-03695,ORD-08812,2025-06-30,"Poor quality, returned the item.",1
FB-03696,ORD-03607,2025-11-18,Decent product but packaging could be better.,3
FB-03697,ORD-08371,2025-10-29,Amazing product! Will buy again.,5
FB-03698,ORD-03173,2025-01-17,"Quality is average, expected better.",3
FB-03699,ORD-08405,2025-02-01,"Product works well, good value for money.",3
FB-03700,ORD-02377,2024-04-05,Decent product but packaging could be better.,3
FB-03701,ORD-06928,2025-02-12,"Excellent build quality, highly recommend.",5
FB-03702,ORD-06975,2025-12-07,Satisfied with the purchase overall.,4
FB-03703,ORD-00468,2026-03-22,"Quality is average, expected better.",3
FB-03704,ORD-02409,2024-02-02,"Excellent build quality, highly recommend.",5
FB-03705,ORD-05298,2026-05-02,Satisfied with the purchase overall.,4
FB-03706,ORD-01429,2026-03-12,"Product works well, good value for money.",3
FB-03707,ORD-09573,2024-01-29,"Great product, very happy with the purchase!",5
FB-03708,ORD-06381,2024-09-30,"Delivered on time, product as described.",5
FB-03709,ORD-08613,2025-09-12,Good quality for the price.,4
FB-03710,ORD-05381,2025-04-18,Fast delivery and good product.,4
FB-03711,ORD-03779,2025-12-03,Fast delivery and good product.,4
FB-03712,ORD-09827,2024-08-09,Good quality for the price.,4
FB-03713,ORD-00242,2025-12-26,"Not satisfied, product did not match description.",2
FB-03714,ORD-08861,2025-04-22,Decent product but packaging could be better.,3
FB-03715,ORD-05559,2024-05-24,Satisfied with the purchase overall.,4
FB-03716,ORD-00220,2026-05-09,Decent product but packaging could be better.,3
FB-03717,ORD-02372,2024-02-20,Decent product but packaging could be better.,3
FB-03718,ORD-01367,2024-10-14,"Quality is average, expected better.",3
FB-03719,ORD-08800,2025-05-10,"Delivered on time, product as described.",5
FB-03720,ORD-04569,2026-05-27,"Great product, very happy with the purchase!",5
FB-03721,ORD-04276,2025-09-10,Satisfied with the purchase overall.,4
FB-03722,ORD-04785,2026-04-11,"Great product, very happy with the purchase!",5
FB-03723,ORD-02848,2025-09-03,"Worst purchase ever, complete waste of money.",1
FB-03724,ORD-08707,2024-07-22,"Excellent build quality, highly recommend.",5
FB-03725,ORD-09716,2024-09-14,"Great product, very happy with the purchase!",5
FB-03726,ORD-06665,2024-06-12,Satisfied with the purchase overall.,4
FB-03727,ORD-06129,2024-08-27,"Excellent build quality, highly recommend.",5
FB-03728,ORD-01447,2024-12-19,"Quality is average, expected better.",3
FB-03729,ORD-06567,2024-07-09,"Not satisfied, product did not match description.",2
FB-03730,ORD-05830,2024-04-08,"Not satisfied, product did not match description.",2
FB-03731,ORD-04802,2026-04-06,"Excellent build quality, highly recommend.",5
FB-03732,ORD-08765,2024-04-16,Fast delivery and good product.,4
FB-03733,ORD-06287,2025-01-03,"Great product, very happy with the purchase!",5
FB-03734,ORD-04594,2024-03-31,Satisfied with the purchase overall.,4
FB-03735,ORD-07106,2024-07-19,"Worst purchase ever, complete waste of money.",1
FB-03736,ORD-02081,2024-07-13,Decent product but packaging could be better.,3
FB-03737,ORD-00639,2024-03-29,"Very good product, exceeded expectations.",5
FB-03738,ORD-00209,2025-07-28,"Not satisfied, product did not match description.",2
FB-03739,ORD-05764,2024-07-17,Decent product but packaging could be better.,3
FB-03740,ORD-06918,2024-11-14,"Quality is average, expected better.",3
FB-03741,ORD-01257,2024-06-10,"Worst purchase ever, complete waste of money.",1
FB-03742,ORD-09850,2026-04-16,Amazing product! Will buy again.,5
FB-03743,ORD-04102,2024-08-27,Good quality for the price.,4
FB-03744,ORD-07323,2024-09-08,Amazing product! Will buy again.,5
FB-03745,ORD-04383,2025-01-02,"Delivered on time, product as described.",5
FB-03746,ORD-07620,2024-03-23,"Great product, very happy with the purchase!",5
FB-03747,ORD-00126,2026-05-01,Decent product but packaging could be better.,3
FB-03748,ORD-04096,2025-05-21,"Product works well, good value for money.",3
FB-03749,ORD-01382,2024-05-28,"Excellent build quality, highly recommend.",5
FB-03750,ORD-09720,2024-04-08,Amazing product! Will buy again.,5
FB-03751,ORD-03174,2024-12-19,"Excellent build quality, highly recommend.",5
FB-03752,ORD-01373,2025-06-11,Good quality for the price.,4
FB-03753,ORD-06181,2024-07-21,Satisfied with the purchase overall.,4
FB-03754,ORD-02187,2024-03-30,"Quality is average, expected better.",3
FB-03755,ORD-08918,2024-03-31,"Delivered on time, product as described.",5
FB-03756,ORD-06067,2026-01-13,Fast delivery and good product.,4
FB-03757,ORD-04741,2026-04-30,"Great product, very happy with the purchase!",5
FB-03758,ORD-07755,2025-05-06,"Product works well, good value for money.",3
FB-03759,ORD-03666,2024-08-02,Amazing product! Will buy again.,5
FB-03760,ORD-06621,2024-03-26,Amazing product! Will buy again.,5
FB-03761,ORD-02075,2024-04-12,"Quality is average, expected better.",3
FB-03762,ORD-00189,2025-05-19,"Great product, very happy with the purchase!",5
